collection_no,record_type,lng,lat,collection_name,collection_subset,collection_aka,n_occs,early_interval,late_interval,max_ma,min_ma,ref_author,ref_pubyr,reference_no,reference_nos,cc,state,county,latlng_basis,latlng_precision,geogscale,geogcomments,paleomodel,paleolng,paleolat,geoplate,formation,stratgroup,member,stratscale,zone,localsection,localbed,localorder,regionalsection,regionalbed,regionalorder,stratcomments,time_bins,time_contain,time_major,time_buffer,time_overlap,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,environment,tectonic_setting,geology_comments,collection_type,collection_methods,museum,collection_coverage,collection_size,rock_censused,collectors,collection_dates,collection_comments,taxonomy_comments,research_group,primary_reference,authorizer_no,enterer_no,modifier_no,authorizer,enterer,modifier,created,modified,direct_ma,direct_ma_error,direct_ma_method,formation_alt,member_alt,stratgroup_alt,interval_lb,interval_ub,rock_no_sr,formation_no,rock_unit_senior,rock2_no_sr,formation2_no,rock_unit_senior2,ma_lb,ma_ub,zone_species,non_taxon_zone,non_taxon_zone_label
80387,col,-86.699997,31.65,APi-1 Nanafalia,0,,20,Selandian,Thanetian,61.6,56,Toulmin,1977,124,"1,242,991,534,008",US,Alabama,Pike,based on nearby landmark,minutes,small collection,"Pike County highway 3 in abandoned road bed in north side of paved road, 1.0 mile northwest of Henderson in sec. 7, T. 8N., R. 20E.",gp_mid,-59.01,35.51,109,Nanafalia,Wilcox,Ostrea Thirsae,group of beds,,,,,,,,"Very abundant ""Ostrea"" thirsae in upper part of bed, abundant shells of a variety of mollusks in part of bed, a few feet below the Grampian Hills Member which is well exposed between this locality and Henderson.",Thanetian,-,Thanetian,"Selandian, Thanetian","Selandian, Thanetian","Sand, light-olive-gray (5Y 5/2), fine- to medium-grained, glauconitic, micaceous, slightly calcareous.",sandstone,"glauconitic,micaceous",unlithified,calcareous,,,,,,,shallow subtidal indet.,,,biostratigraphic,field collection,,,,,,,,,"GCP,marine invertebrate","L. D. Toulmin. 1977. Stratigraphic Distribution of Paleocene and Eocene Fossils in the Eastern Gulf Coast Region. Geological Survey of Alabama, Monograph 13(1):1-602",12,64,64,A. Miller,J. Sessa,J. Sessa,4/16/08,5/13/18,0,0,,,,,Pa4,Pa4,20230,18928,Nanafalia (Ostrea thirsae),0,0,,59.2,57.3,,,
80421,col,-86.7,31.65,APi-2 Nanafalia,0,,10,Selandian,Thanetian,61.6,56,Toulmin,1977,124,"1,242,991,534,008",US,Alabama,Pike,based on nearby landmark,minutes,small collection,"Five miles north of Henderson on Pike County Highhway 21, Henderson-Troy road, in sec.27, T.9N., R.20E. Lat/long for community of Henderson.",gp_mid,-59.01,35.51,109,Nanafalia,Wilcox,,group of beds,,,,,,,,,Thanetian,-,Thanetian,"Selandian, Thanetian","Selandian, Thanetian","Sand, light-olive-gray (5Y 5/2), fine- to medium-grained, glauconitic, micaceous, slightly calcareous.  From description of Api-1 Nanafalia site.",sandstone,"glauconitic,micaceous",unlithified,calcareous,,,,,,,shallow subtidal indet.,,,biostratigraphic,field collection,,,,,,,,,"GCP,marine invertebrate","L. D. Toulmin. 1977. Stratigraphic Distribution of Paleocene and Eocene Fossils in the Eastern Gulf Coast Region. Geological Survey of Alabama, Monograph 13(1):1-602",12,64,64,A. Miller,J. Sessa,J. Sessa,4/20/08,5/13/18,0,0,,,,,Pa3,Pa3,18928,18928,Nanafalia,0,0,,59.7,59.2,,,
80495,col,-87.36667,31.81667,AMo-1 Greggs Landing Marl,0,,63,Thanetian,Thanetian,59.2,56,Toulmin,1977,124,"124,285,062,991,534,000",US,Alabama,Monroe,based on nearby landmark,minutes,small collection,"Greggs Landing on Alabama river, right bank, Station 51 of LaMoreaux and Toulmin (1959) in SE 1/4 sec. 20 or NE 1/4 sec. 29 T. 10N., R. 6E.  The lat/long are for Hybart due east of the site on highway 41.",gp_mid,-60.22,35.79,109,Tuscahoma,Wilcox,Greggs Landing Marl,group of beds,,,,,,,,"The Greggs Landing Marl Member, about 6 feet thick, exposed near the bottom of a high bluff, yields numerous well preserved mollusks and a colonial coral.  The Bells Landing Marl Member is exposed near the top of the steep bluff 27 feet higher than the top of the Greggs Landing Marl Member and contains the characteristic large spheroidal concretions and large Ostrea sinuosa, Venericardia aposmithii and Turritella postmortoni and a few other characteristic fossils which fall down the bluff and are mixed with the Greggs Landing fossils.",Thanetian,Thanetian,Thanetian,Thanetian,Thanetian,"Greggs Landing Marl Member is sand, grayish-green, weathers to brown, massive, fine- to medium grained, silty, calcareous, glauconitic, very fossiliferous.  The lower bed contains small particles of lignite and spheroidal calcareous sandstone concretions.",sandstone,"fine,medium,glauconitic,gray,green",unlithified,"silty,calcareous",,sandstone,glauconitic,unlithified,sandy,,shallow subtidal indet.,,,biostratigraphic,field collection,,,,,,,,,"GCP,marine invertebrate","L. D. Toulmin. 1977. Stratigraphic Distribution of Paleocene and Eocene Fossils in the Eastern Gulf Coast Region. Geological Survey of Alabama, Monograph 13(1):1-602",12,64,64,A. Miller,J. Sessa,J. Sessa,4/21/08,5/13/18,0,0,,,,,Pa4,Pa4,18845,18846,Tuscahoma (Greggs Landing Marl),0,0,,59.2,56,,,
80621,col,-87.53333,31.83333,AWi-22 Tuscahoma,0,,21,Thanetian,Thanetian,59.2,56,Toulmin,1977,124,"1,242,991,534,008",US,Alabama,Wilcox,based on nearby landmark,minutes,small collection,"Channel of Bear Creek on Sunny South-Lower Peach Tree road.  Three miles northeast of Lower Peach Tree.  About half a mile downstream from McCall's Bridge on line between secs. 33 & 34, T. 11 N., R. 5 E.  The lat/long are from the town of Lower Peach Tree.",gp_mid,-60.38,35.85,109,Tuscahoma,Wilcox,Greggs Landing Marl,group of beds,,,,,,,,None made by author.,Thanetian,Thanetian,Thanetian,Thanetian,Thanetian,None given.  Lithology description from from AMo-1 Tuscahoma.,sandstone,"fine,medium,glauconitic,gray,green",unlithified,"silty,calcareous",,sandstone,glauconitic,unlithified,sandy,,shallow subtidal indet.,,,biostratigraphic,field collection,,,,,,,,,"GCP,marine invertebrate","L. D. Toulmin. 1977. Stratigraphic Distribution of Paleocene and Eocene Fossils in the Eastern Gulf Coast Region. Geological Survey of Alabama, Monograph 13(1):1-602",12,64,64,A. Miller,J. Sessa,J. Sessa,4/30/08,5/13/18,0,0,,,,,Pa4,Pa4,18845,18846,Tuscahoma (Greggs Landing Marl),0,0,,59.2,56,,,
80670,col,-88.21667,32.08333,ACh-12 Tuscahoma,0,,7,Thanetian,Thanetian,59.2,56,Toulmin,1977,124,"1,242,991,534,008",US,Alabama,Choctaw,based on nearby landmark,minutes,small collection,"Road cut on Alabama Highway 17, 6.7 miles  north of courthouse at Butler, in sec.22, T.14 N., R.2W.  Lat and long from Butler City Hall, Butler AL.",gp_mid,-60.96,36.27,101,Tuscahoma,Wilcox,Bells Landing Marl,group of beds,,,,,,,,None specific to this location.,Thanetian,Thanetian,Thanetian,Thanetian,Thanetian,None specific to this locality.  Lithology described from the type locality 8 miles below Lower Peach Tree on the Tombigbee River,sandstone,"very fine,glauconitic",unlithified,,,,,,,,shallow subtidal indet.,,,biostratigraphic,field collection,,,,,,,,,"GCP,marine invertebrate","L. D. Toulmin. 1977. Stratigraphic Distribution of Paleocene and Eocene Fossils in the Eastern Gulf Coast Region. Geological Survey of Alabama, Monograph 13(1):1-602",12,64,64,A. Miller,J. Sessa,J. Sessa,5/3/08,5/13/18,0,0,,,,,Pa4,Pa4,18844,18846,Tuscahoma (Bells Landing Marl),0,0,,59.2,56,,,
80672,col,-85.58334,31.33333,ADa-3 Tuschoma,0,,13,Thanetian,Thanetian,59.2,56,Toulmin,1977,124,"1,242,991,534,008",US,Alabama,Dale,based on nearby landmark,minutes,small collection,"Shell bed in bank of Hurricane Creek, southward-flowing tributary of Choctawhatchee River, beneath the bridge on Highway 134 to Enterprise, about a quarter of a mile of the intersection with old Highway 231 in sec 2, T.4N. R.24W.",gp_mid,-58.63,34.87,109,Tuscahoma,Wilcox,Bells Landing Marl,group of beds,,,,,,,,,Thanetian,Thanetian,Thanetian,Thanetian,Thanetian,None specific to this locality. Lithology described from the type locality 8 miles below Lower Peach Tree on the Tombigbee River.,sandstone,"very fine,glauconitic",unlithified,,,,,,,,shallow subtidal indet.,,,biostratigraphic,field collection,,,,,,,,,"GCP,marine invertebrate","L. D. Toulmin. 1977. Stratigraphic Distribution of Paleocene and Eocene Fossils in the Eastern Gulf Coast Region. Geological Survey of Alabama, Monograph 13(1):1-602",12,64,64,A. Miller,J. Sessa,J. Sessa,5/3/08,5/13/18,0,0,,,,,Pa4,Pa4,18844,18846,Tuscahoma (Bells Landing Marl),0,0,,59.2,56,,,
80761,col,-87.36667,31.81667,AMo-2 Tuscahoma,0,,27,Thanetian,Thanetian,59.2,56,Toulmin,1977,124,"1,242,991,534,008",US,Alabama,Monroe,based on nearby landmark,minutes,small collection,"Bells Landing on Alabama River, left bank, Station 55 of LaMoreaux and Touman(1959) in sec.36, T.10N., R.6E.  The lat and long are for town of Hybart.",gp_mid,-60.22,35.79,109,Tuscahoma,Wilcox,Bells Landing Marl,group of beds,,,,,,,,"The fossiliferous bed, about 9 feet thick, contains the characteristic large spheroidal concretions 5 or 6 feet thick, and the characteristic large shells of Ostrea sinuosa, Venericardia aposmithii, and Turritella postmortoni as well as other mollusks.",Thanetian,Thanetian,Thanetian,Thanetian,Thanetian,"Sand, gray-green, weathers yellowish-gray, massive, very fined grained, glauconitic, very fossiliferous.",sandstone,"very fine,glauconitic,gray,green",unlithified,,,,,,,,shallow subtidal indet.,,,biostratigraphic,field collection,,,,,,,,,"GCP,marine invertebrate","L. D. Toulmin. 1977. Stratigraphic Distribution of Paleocene and Eocene Fossils in the Eastern Gulf Coast Region. Geological Survey of Alabama, Monograph 13(1):1-602",12,64,64,A. Miller,J. Sessa,J. Sessa,5/6/08,5/13/18,0,0,,,,,Pa4,Pa4,18844,18846,Tuscahoma (Bells Landing Marl),0,0,,59.2,56,,,
80762,col,-87.95,31.85,AWi-19 Tuscahoma,0,,10,Thanetian,Thanetian,59.2,56,Toulmin,1977,124,"1,242,991,534,008",US,Alabama,Wilcox,based on nearby landmark,minutes,small collection,"Tuscahoma Sand (Bells Landing Marl Mbr.)  Alabama River right bank, at Yellow Bluff 5 miles north of Lower Peach Tree  in SE1/4 sec.13 and NE1/4 sec. 24, T.11N., R.5E. station 45 of LaMoreaux and Toulmin (1959).",gp_mid,-60.79,35.98,109,Tuscahoma,Wilcox,Bells Landing Marl,group of beds,,,,,,,,The fossiliferous bed is about 7 feet thick and contains lare Ostrea sinuosa and Venericardia aposmithii in the upper preserved mollusks in irregular layers near the center and in the lower part of the bed.  Large spheroidal concretions have formed in the bed.,Thanetian,Thanetian,Thanetian,Thanetian,Thanetian,"Sand, greenish gray, weathers yellowish gray, massive very fine grained, glauconitic, calcareous, fossiliferous.",sandstone,"very fine,glauconitic,gray,green",unlithified,calcareous,,,,,,,shallow subtidal indet.,,,biostratigraphic,field collection,,,,,,,,,"GCP,marine invertebrate","L. D. Toulmin. 1977. Stratigraphic Distribution of Paleocene and Eocene Fossils in the Eastern Gulf Coast Region. Geological Survey of Alabama, Monograph 13(1):1-602",12,64,64,A. Miller,J. Sessa,J. Sessa,5/6/08,5/13/18,0,0,,,,,Pa4,Pa4,18844,18846,Tuscahoma (Bells Landing Marl),0,0,,59.2,56,,,
80763,col,-87.95,31.85,AWi-23 Tuscahoma,0,,7,Thanetian,Thanetian,59.2,56,Toulmin,1977,124,"12,429,915",US,Alabama,Wilcox,based on nearby landmark,minutes,small collection,"One mile north of Lower Peach Tree on road to ferry in NE1/4 sec.11, T.10N., R.5E.  Lat/long for Lower Peach Tree.",gp_mid,-60.79,35.98,109,Tuscahoma,Wilcox,Bells Landing Marl,group of beds,,,,,,,,None.,Thanetian,Thanetian,Thanetian,Thanetian,Thanetian,None.  Lithology description from site AWi-19 Tuscahoma.,sandstone,"very fine,glauconitic,gray,green",unlithified,calcareous,,,,,,,shallow subtidal indet.,,,biostratigraphic,field collection,,,,,,,,,"GCP,marine invertebrate","L. D. Toulmin. 1977. Stratigraphic Distribution of Paleocene and Eocene Fossils in the Eastern Gulf Coast Region. Geological Survey of Alabama, Monograph 13(1):1-602",12,64,413,A. Miller,J. Sessa,U. Smith,5/6/08,10/16/10,0,0,,,,,Pa4,Pa4,18844,18846,Tuscahoma (Bells Landing Marl),0,0,,59.2,56,,,
81238,col,-88.1,31.75,ACl-3 Lisbon,0,,67,Lutetian,Lutetian,47.8,41.3,Toulmin,1977,124,"1,245,839,871,232",US,Alabama,Clarke,based on nearby landmark,minutes,small collection,"Coffeeville Landing on the Tombigbee River, left bank, about a quarter of a mile north of the highway bridge at Coffeeville in sec.8, T.9N., R.1W.",gp_mid,-68.28,35.42,109,Lisbon,Claiborne,Upper,group of beds,,,,,,,,"Beds of ""Ostrea"" sellaeformis zone are exposed.  Bed 5 of the geologic section described by Smith and Johnson (1887) p.32 contains large fauna.",Lutetian,Lutetian,Lutetian,Lutetian,Lutetian,"Sand, blue-gray, calcareous, glauconitic, fossiliferous.",sandstone,"glauconitic,gray,blue",unlithified,calcareous,,,,,,,shallow subtidal indet.,,,biostratigraphic,field collection,,,,,,,,,"GCP,marine invertebrate","L. D. Toulmin. 1977. Stratigraphic Distribution of Paleocene and Eocene Fossils in the Eastern Gulf Coast Region. Geological Survey of Alabama, Monograph 13(1):1-602",12,64,64,A. Miller,J. Sessa,J. Sessa,6/11/08,8/12/10,0,0,,,,,Eo5,Eo5,18908,18908,Lisbon,0,0,,43.4,41.3,,,
81241,col,-87.8,31.5,ACl-4 Upper Lisbon,0,,28,Lutetian,Lutetian,47.8,41.3,Toulmin,1977,124,124,US,Alabama,Clarke,based on nearby landmark,minutes,small collection,"Little Stave Creek, 3.5 mi N of Jackson and west of US 43, a westward flowing tributary of Stave Creek, in sec. 19 and 20, T 7 N, R 2 E",gp_mid,-68.04,35.12,109,Lisbon,Claiborne,Upper,group of beds,,,,,,,,None.,Lutetian,Lutetian,Lutetian,Lutetian,Lutetian,None.,sandstone,"glauconitic,gray,blue",unlithified,calcareous,,,,,,,shallow subtidal indet.,,,biostratigraphic,field collection,,,,,,,,,"GCP,marine invertebrate","L. D. Toulmin. 1977. Stratigraphic Distribution of Paleocene and Eocene Fossils in the Eastern Gulf Coast Region. Geological Survey of Alabama, Monograph 13(1):1-602",12,64,64,A. Miller,J. Sessa,J. Sessa,6/12/08,8/12/10,0,0,,,,,Eo5,Eo5,18908,18908,Lisbon,0,0,,43.4,41.3,,,
81258,col,-87.56667,31.53333,AMo-4 Upper Lisbon,0,,32,Lutetian,Lutetian,47.8,41.3,Toulmin,1977,124,124,US,Alabama,Monroe,based on nearby landmark,minutes,small collection,"Claiborne Bluff, on left bank of Alabama River at E end of bridge on US 84 and extending S for 1 mile; in NE1/4 sec. 30, T 7 N, R 6 E, and sec. 25, T 7 N, R 5 E at mile 76",gp_mid,-67.8,35.11,109,Lisbon,Claiborne,Upper,group of beds,,,,,,,,None.,Lutetian,Lutetian,Lutetian,Lutetian,Lutetian,None.,sandstone,"glauconitic,gray,blue",unlithified,calcareous,,,,,,,shallow subtidal indet.,,,biostratigraphic,field collection,,,,,,,,,"GCP,marine invertebrate","L. D. Toulmin. 1977. Stratigraphic Distribution of Paleocene and Eocene Fossils in the Eastern Gulf Coast Region. Geological Survey of Alabama, Monograph 13(1):1-602",12,64,64,A. Miller,J. Sessa,J. Sessa,6/14/08,8/12/10,0,0,,,,,Eo5,Eo5,18908,18908,Lisbon,0,0,,43.4,41.3,,,
81266,col,-87.8,31.5,ACl-4 Gosport,0,,168,Bartonian,Bartonian,41.3,37.8,Toulmin,1977,124,"12,471,232",US,Alabama,Clarke,based on nearby landmark,minutes,small collection,"Little Stave Creek, 3.5 mi N of Jackson and west of US 43, a westward flowing tributary of Stave Creek, in sec. 19 and 20, T 7 N, R 2 E",gp_mid,-70.57,35.14,109,Gosport Sand,Claiborne,,group of beds,,,,,,,,None.,Bartonian,Bartonian,Bartonian,Bartonian,Bartonian,None.,sandstone,glauconitic,unlithified,sandy,,,,,,,shallow subtidal indet.,,,biostratigraphic,field collection,,,,,,,,,"GCP,marine invertebrate","L. D. Toulmin. 1977. Stratigraphic Distribution of Paleocene and Eocene Fossils in the Eastern Gulf Coast Region. Geological Survey of Alabama, Monograph 13(1):1-602",12,64,413,A. Miller,J. Sessa,U. Smith,6/15/08,10/15/10,0,0,,,,,Eo5,Eo5,18811,18811,Gosport Sand,0,0,,41.3,41.2,,,
81275,col,-87.58334,31.56667,ACl-8 Gosport,0,,24,Bartonian,Bartonian,41.3,37.8,Toulmin,1977,124,124,US,Alabama,Clarke,based on nearby landmark,minutes,small collection,"Gosport Landing, a high bluff on the right bank of the Alabama River at mile 71.7 about 4.3 miles below the bridge at Claiborne Bluff in NW1/4 sec.28, T.7N., R.5E.",gp_mid,-70.33,35.17,109,Gosport Sand,Claiborne,,group of beds,,,,,,,,None.,Bartonian,Bartonian,Bartonian,Bartonian,Bartonian,None.,sandstone,glauconitic,unlithified,sandy,,,,,,,shallow subtidal indet.,,,biostratigraphic,field collection,,,,,,,,,"GCP,marine invertebrate","L. D. Toulmin. 1977. Stratigraphic Distribution of Paleocene and Eocene Fossils in the Eastern Gulf Coast Region. Geological Survey of Alabama, Monograph 13(1):1-602",12,64,413,A. Miller,J. Sessa,U. Smith,6/16/08,10/15/10,0,0,,,,,Eo5,Eo5,18811,18811,Gosport Sand,0,0,,41.3,41.2,,,
81278,col,-87.56667,31.53333,AMo-4 Gosport,0,,69,Bartonian,Bartonian,41.3,37.8,Toulmin,1977,124,"12,471,232",US,Alabama,Monroe,based on nearby landmark,minutes,small collection,"Claiborne Bluff, on left bank of Alabama River at E end of bridge on US 84 and extending S for 1 mile; in NE1/4 sec. 30, T 7 N, R 6 E, and sec. 25, T 7 N, R 5 E at mile 76",gp_mid,-70.32,35.14,109,Gosport Sand,Claiborne,,group of beds,,,,,,,,None.,Bartonian,Bartonian,Bartonian,Bartonian,Bartonian,None.,sandstone,glauconitic,unlithified,sandy,,,,,,,shallow subtidal indet.,,,biostratigraphic,field collection,,,,,,,,,"GCP,marine invertebrate","L. D. Toulmin. 1977. Stratigraphic Distribution of Paleocene and Eocene Fossils in the Eastern Gulf Coast Region. Geological Survey of Alabama, Monograph 13(1):1-602",12,64,413,A. Miller,J. Sessa,U. Smith,6/16/08,10/15/10,0,0,,,,,Eo5,Eo5,18811,18811,Gosport Sand,0,0,,41.3,41.2,,,
81282,col,-87.93333,31.13333,AWa-2 Gosport,0,,64,Bartonian,Bartonian,41.3,37.8,Toulmin,1977,124,"12,471,232",US,Alabama,Washington,based on nearby landmark,minutes,small collection,"Bakers Hill on Tombigbee River, right bank, about 3/4 of a mile above St.Stephens Bluff in T.7N., R.1W. at south end of the river cutoff.",gp_mid,-70.79,34.81,109,Gosport Sand,Claiborne,,group of beds,,,,,,,,"About 15 to 18 feet of Gosport Sand  is exposed, overlain by the lower part of the Moodys Branch Formation containing Periarchus lyelli, and underlain by the top part of the Lisbon Formation containing Cubitostrea sellaeformis.  The upper part of the Gosport Sand is exposed to best advantage and contains abundant well preserved shells of a diversified molluscan fauna.",Bartonian,Bartonian,Bartonian,Bartonian,Bartonian,None.,sandstone,glauconitic,unlithified,sandy,,,,,,,shallow subtidal indet.,,,biostratigraphic,field collection,,,,,,,,,"GCP,marine invertebrate","L. D. Toulmin. 1977. Stratigraphic Distribution of Paleocene and Eocene Fossils in the Eastern Gulf Coast Region. Geological Survey of Alabama, Monograph 13(1):1-602",12,64,413,A. Miller,J. Sessa,U. Smith,6/16/08,10/15/10,0,0,,,,,Eo5,Eo5,18811,18811,Gosport Sand,0,0,,41.3,41.2,,,
83225,col,-86.78333,32.05,Braggs-Lower Prairie Bluff,0,,97,Late Maastrichtian,Late Maastrichtian,70,66,Bryan and Jones,1989,27936,27936,US,Alabama,Lowndes,stated in text,minutes,outcrop,Several outcrops along State Road 263 between Braggs and Greenville in Lowndes county in central Alabama.  The lat and long values are for Braggs AL.,gp_mid,-53.68,37.92,109,Prairie Bluff,Selma,,group of beds,,,,,,,,"At Braggs, the Prairie Bluff Formation unconformably overlies the fossiliferous Ripley Fm.  The Clayton Formation disconformably overlies the Prairie Bluff Formation.",Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,"An impure silty to sandy chalk with subordinate amounts of clay, sand and chalky limestone is approximately 30m thick.","""limestone""",,poorly lithified,"silty,sandy",,,,,,,shallow subtidal indet.,,,biostratigraphic,"bulk,surface (in situ),field collection",,,,,,,"Some areas were sampled on the outcrop surface, others were excavated with pick and shovel and some more specimens came from screenwashing bulk sediments.","Faunal lists were supplemented by a US Geological Survey Open File Report (Sohl and Koch 1983).  Most of the species listed from Ripley, Lower and Middle Prairie Bluff were taken from the Open File Report.","GCP,marine invertebrate","J. R. Bryan and D. S. Jones. 1989. Fabric of the Cretaceous-Tertiary Marine Macrofaunal Transition at Braggs, Alabama. Palaeogeography, Palaeoclimatology, Palaeoecology 69:279-301",12,64,64,A. Miller,J. Sessa,J. Sessa,8/11/08,10/13/10,0,0,,,,,Ma2,Ma2,18878,18878,Prairie Bluff,0,0,,69,68.4,,,
83237,col,-86.78333,32.05,Braggs-Middle Prairie Bluff,0,,44,Late Maastrichtian,Late Maastrichtian,70,66,Bryan and Jones,1989,27936,27936,US,Alabama,Lowndes,stated in text,minutes,outcrop,Several outcrops along State Road 263 between Braggs and Greenville in Lowndes county in central Alabama. The lat and long values are for Braggs AL.,gp_mid,-53.68,37.92,109,Prairie Bluff,Selma,,group of beds,,,,,,,, At Braggs the Prairie Bluff Formation unconformably overlies the fossiliferous Ripley Formateion. The Clayton Formation disconformably overlies the Prairie Bluff Formation.,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,"An impure silty to sandy chalk with subordinate amounts of clay, sand and chalky limestone is approximately 30m thick.","""limestone""",,unlithified,"silty,sandy",,,,,,,shallow subtidal indet.,,,biostratigraphic,"bulk,surface (in situ),field collection",,,,,,,"Some areas were sampled on the outcrop surface, others were excavated with pick and shovel and some more specimens came from screenwashing bulk sediments.","Faunal lists were supplemented by a US Geological Survey Open File Report (Sohl and Koch 1983).  Most of the species listed from Ripley, Lower and Middle Prairie Bluff were taken from the Open File Report.","GCP,marine invertebrate","J. R. Bryan and D. S. Jones. 1989. Fabric of the Cretaceous-Tertiary Marine Macrofaunal Transition at Braggs, Alabama. Palaeogeography, Palaeoclimatology, Palaeoecology 69:279-301",12,64,351,A. Miller,J. Sessa,L. Eccles,8/12/08,10/4/10,0,0,,,,,Ma2,Ma2,18878,18878,Prairie Bluff,0,0,,69,68.4,,,
